PMID,Title,Year,Journal,URL,DOI
"40155187","Diversity and Inclusion Within Datasets in Heart Failure: A Systematic Review.","2025","JACC. Advances","https://pubmed.ncbi.nlm.nih.gov/40155187/","https://doi.org/10.1016/j.jacadv.2025.101610"
"40631724","Disaggregating Health Differences and Disparities With Machine Learning and Observed-to-expected Ratios: Application to Major Lower Limb Amputation.","2025","Epidemiology (Cambridge, Mass.)","https://pubmed.ncbi.nlm.nih.gov/40631724/","https://doi.org/10.1097/EDE.0000000000001892"
"41021481","Disability portrayals in artificial intelligence text-to-image generation: Influence of context and the medicalization of disability.","2025","Rehabilitation psychology","https://pubmed.ncbi.nlm.nih.gov/41021481/","https://doi.org/10.1037/rep0000634"
"40382804","Digital twins in radiology: A systematic review of applications, challenges, and future perspectives.","2025","European journal of radiology","https://pubmed.ncbi.nlm.nih.gov/40382804/","https://doi.org/10.1016/j.ejrad.2025.112166"
"40784603","Digital twins in increasing diversity in clinical trials: A systematic review.","2025","Journal of biomedical informatics","https://pubmed.ncbi.nlm.nih.gov/40784603/","https://doi.org/10.1016/j.jbi.2025.104879"
"39989345","Digital twin systems for musculoskeletal applications: A current concepts review.","2025","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA","https://pubmed.ncbi.nlm.nih.gov/39989345/","https://doi.org/10.1002/ksa.12627"
"41293553","Digital technologies in psoriasis management: from precision diagnosis to therapeutic innovation and holistic care.","2025","Frontiers in digital health","https://pubmed.ncbi.nlm.nih.gov/41293553/","https://doi.org/10.3389/fdgth.2025.1656585"
"40113922","Digital pathways connecting social and biological factors to health outcomes and equity.","2025","NPJ digital medicine","https://pubmed.ncbi.nlm.nih.gov/40113922/","https://doi.org/10.1038/s41746-025-01564-8"
"41139589","Digital Psychiatry with Chatbot: Recent Advances and Limitations.","2025","Clinical psychopharmacology and neuroscience : the official scientific journal of the Korean College of Neuropsychopharmacology","https://pubmed.ncbi.nlm.nih.gov/41139589/","https://doi.org/10.9758/cpn.25.1346"
"39812924","Differences in technical and clinical perspectives on AI validation in cancer imaging: mind the gap!","2025","European radiology experimental","https://pubmed.ncbi.nlm.nih.gov/39812924/","https://doi.org/10.1186/s41747-024-00543-0"
"40062243","Diagnostic test accuracy of AI-assisted mammography for breast imaging: a narrative review.","2025","PeerJ. Computer science","https://pubmed.ncbi.nlm.nih.gov/40062243/","https://doi.org/10.7717/peerj-cs.2476"
"39680295","Diagnostic performance of neural network algorithms in skull fracture detection on CT scans: a systematic review and meta-analysis.","2025","Emergency radiology","https://pubmed.ncbi.nlm.nih.gov/39680295/","https://doi.org/10.1007/s10140-024-02300-7"
"39800437","Diagnostic accuracy in coronary CT angiography analysis: artificial intelligence versus human assessment.","2025","Open heart","https://pubmed.ncbi.nlm.nih.gov/39800437/","https://doi.org/10.1136/openhrt-2024-003115"
"40053773","Diagnostic Performance of Artificial Intelligence-Based Methods for Tuberculosis Detection: Systematic Review.","2025","Journal of medical Internet research","https://pubmed.ncbi.nlm.nih.gov/40053773/","https://doi.org/10.2196/69068"
"39725049","Diagnostic Accuracy and Interobserver Reliability of Rotator Cuff Tear Detection With Ultrasonography Are Improved With Attentional Deep Learning.","2025","Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association","https://pubmed.ncbi.nlm.nih.gov/39725049/","https://doi.org/10.1016/j.arthro.2024.12.024"
"40965022","Developments in the Management Strategies for Allergy: Advances in Artificial Intelligence and Future Perspectives.","2025","Anti-inflammatory & anti-allergy agents in medicinal chemistry","https://pubmed.ncbi.nlm.nih.gov/40965022/","https://doi.org/10.2174/0118715230389406250906142050"
"39836496","Development of secure infrastructure for advancing generative artificial intelligence research in healthcare at an academic medical center.","2025","Journal of the American Medical Informatics Association : JAMIA","https://pubmed.ncbi.nlm.nih.gov/39836496/","https://doi.org/10.1093/jamia/ocaf005"
"41186592","Development of a preoperative prediction tool for massive intraoperative blood loss in spinal metastases surgery integrating mri and clinical data: a multicenter stud.","2025","International journal of surgery (London, England)","https://pubmed.ncbi.nlm.nih.gov/41186592/","https://doi.org/10.1097/JS9.0000000000003800"
"41354230","Development and validation of a novel machine learning-based algorithm to predict incident atrial fibrillation: A multicohort analysis.","2025","Heart rhythm","https://pubmed.ncbi.nlm.nih.gov/41354230/","https://doi.org/10.1016/j.hrthm.2025.12.008"
"41089820","Development and validation of a generalisable survival model to predict osteoarthritis progression.","2025","Osteoarthritis and cartilage open","https://pubmed.ncbi.nlm.nih.gov/41089820/","https://doi.org/10.1016/j.ocarto.2025.100688"
"40217149","Development and validation of a distributed representation model of Japanese high-dimensional administrative claims data for clinical epidemiology studies.","2025","BMC medical research methodology","https://pubmed.ncbi.nlm.nih.gov/40217149/","https://doi.org/10.1186/s12874-025-02549-7"
"41292658","Develop and Validate A Fair Machine Learning Model to Indentify Patients with High Care-Continuity in Electronic Health Records Data.","2025","medRxiv : the preprint server for health sciences","https://pubmed.ncbi.nlm.nih.gov/41292658/","https://doi.org/10.1101/2025.11.11.25339938"
"40892792","Detecting papilloedema as a marker of raised intracranial pressure using artificial intelligence: A systematic review.","2025","PLOS digital health","https://pubmed.ncbi.nlm.nih.gov/40892792/","https://doi.org/10.1371/journal.pdig.0000783"
"39643820","Detecting and Mitigating the Clever Hans Effect in Medical Imaging: A Scoping Review.","2025","Journal of imaging informatics in medicine","https://pubmed.ncbi.nlm.nih.gov/39643820/","https://doi.org/10.1007/s10278-024-01335-z"
"40683994","Demographic inaccuracies and biases in the depiction of patients by artificial intelligence text-to-image generators.","2025","NPJ digital medicine","https://pubmed.ncbi.nlm.nih.gov/40683994/","https://doi.org/10.1038/s41746-025-01817-6"
"40138420","Demographic bias of expert-level vision-language foundation models in medical imaging.","2025","Science advances","https://pubmed.ncbi.nlm.nih.gov/40138420/","https://doi.org/10.1126/sciadv.adq0305"
"40767775","Delirium as a Precursor to Dementia in Elderly Type 2 Diabetes Mellitus Patients.","2025","The Journal of clinical psychiatry","https://pubmed.ncbi.nlm.nih.gov/40767775/","https://doi.org/10.4088/JCP.25m15798"
"40075328","Deep learning-based evaluation of panoramic radiographs for osteoporosis screening: a systematic review and meta-analysis.","2025","BMC medical imaging","https://pubmed.ncbi.nlm.nih.gov/40075328/","https://doi.org/10.1186/s12880-025-01626-z"
"40588165","Deep learning with ensemble-based hybrid AI model for bipolar and unipolar depression detection using demographic and behavioral based on time-series data.","2025","Dialogues in clinical neuroscience","https://pubmed.ncbi.nlm.nih.gov/40588165/","https://doi.org/10.1080/19585969.2025.2524337"
"38985185","Deep learning in pulmonary nodule detection and segmentation: a systematic review.","2025","European radiology","https://pubmed.ncbi.nlm.nih.gov/38985185/","https://doi.org/10.1007/s00330-024-10907-0"
"40134548","Deep learning analysis for rheumatologic imaging: current trends, future directions, and the role of human.","2025","Journal of rheumatic diseases","https://pubmed.ncbi.nlm.nih.gov/40134548/","https://doi.org/10.4078/jrd.2024.0128"
"40072927","Data Obfuscation Through Latent Space Projection for Privacy-Preserving AI Governance: Case Studies in Medical Diagnosis and Finance Fraud Detection.","2025","JMIRx med","https://pubmed.ncbi.nlm.nih.gov/40072927/","https://doi.org/10.2196/70100"
"39958114","Current Status and Future of Artificial Intelligence in Medicine.","2025","Cureus","https://pubmed.ncbi.nlm.nih.gov/39958114/","https://doi.org/10.7759/cureus.77561"
"41372360","Critical role of EEG signals in assessment of sex-specific insights in neurological diagnostics via machine learning approach.","2025","Scientific reports","https://pubmed.ncbi.nlm.nih.gov/41372360/","https://doi.org/10.1038/s41598-025-30848-y"
"41359958","Critical Appraisal Tools for Evaluating Artificial Intelligence in Clinical Studies: Scoping Review.","2025","Journal of medical Internet research","https://pubmed.ncbi.nlm.nih.gov/41359958/","https://doi.org/10.2196/77110"
"40097881","Controlling Negative and Positive Power for Efficiency Enhancement and Muscle Strain Mitigation During Squatting with a Portable Knee Exoskeleton.","2025","Annals of biomedical engineering","https://pubmed.ncbi.nlm.nih.gov/40097881/","https://doi.org/10.1007/s10439-025-03696-0"
"41406939","Contrastive learning enhances fairness in pathology artificial intelligence systems.","2025","Cell reports. Medicine","https://pubmed.ncbi.nlm.nih.gov/41406939/","https://doi.org/10.1016/j.xcrm.2025.102527"
"37983143","Contrastive Registration for Unsupervised Medical Image Segmentation.","2025","IEEE transactions on neural networks and learning systems","https://pubmed.ncbi.nlm.nih.gov/37983143/","https://doi.org/10.1109/TNNLS.2023.3332003"
"40400533","Continuous three-dimensional transesophageal echocardiography and deep learning for perioperative monitoring of left ventricular longitudinal function.","2025","European heart journal. Imaging methods and practice","https://pubmed.ncbi.nlm.nih.gov/40400533/","https://doi.org/10.1093/ehjimp/qyaf052"
"41502566","Considerations for evaluating the practical utility of machine learning in suicide risk estimation: the role of cost and equity.","2025","Research square","https://pubmed.ncbi.nlm.nih.gov/41502566/","https://doi.org/10.21203/rs.3.rs-8216032/v1"
"40488579","Consideration of Sociodemographics in Machine Learning-Driven Sepsis Risk Prediction.","2025","Critical care medicine","https://pubmed.ncbi.nlm.nih.gov/40488579/","https://doi.org/10.1097/CCM.0000000000006741"
"39721356","Concordance-based Predictive Uncertainty (CPU)-Index: Proof-of-concept with application towards improved specificity of lung cancers on low dose screening CT.","2025","Artificial intelligence in medicine","https://pubmed.ncbi.nlm.nih.gov/39721356/","https://doi.org/10.1016/j.artmed.2024.103055"
"39675214","Computer vision algorithms in healthcare: Recent advancements and future challenges.","2025","Computers in biology and medicine","https://pubmed.ncbi.nlm.nih.gov/39675214/","https://doi.org/10.1016/j.compbiomed.2024.109531"
"40047796","Comparison of Machine Learning Algorithms Identifying Children at Increased Risk of Out-of-Home Placement: Development and Practical Considerations.","2025","Health services research","https://pubmed.ncbi.nlm.nih.gov/40047796/","https://doi.org/10.1111/1475-6773.14601"
"39825230","Comparing the effectiveness of different exercise interventions on quality of life in stroke patients: a randomized controlled network meta-analysis.","2025","BMC neurology","https://pubmed.ncbi.nlm.nih.gov/39825230/","https://doi.org/10.1186/s12883-025-04035-5"
"39999338","Comparative Effectiveness of Wearable Devices and Built-In Step Counters in Reducing Metabolic Syndrome Risk in South Korea: Population-Based Cohort Study.","2025","JMIR mHealth and uHealth","https://pubmed.ncbi.nlm.nih.gov/39999338/","https://doi.org/10.2196/64527"
"40260415","Community-engaged artificial intelligence: an upstream, participatory design, development, testing, validation, use and monitoring framework for artificial intelligence and machine learning models in the Alaska Tribal Health System.","2025","Frontiers in artificial intelligence","https://pubmed.ncbi.nlm.nih.gov/40260415/","https://doi.org/10.3389/frai.2025.1568886"
"41295348","ChatGPT Applications in Heart Failure: Patient Education, Readability Enhancement, and Clinical Utility.","2025","Journal of cardiovascular development and disease","https://pubmed.ncbi.nlm.nih.gov/41295348/","https://doi.org/10.3390/jcdd12110422"
"40200436","Challenges of Artificial Intelligence in Medicine.","2025","Studies in health technology and informatics","https://pubmed.ncbi.nlm.nih.gov/40200436/","https://doi.org/10.3233/SHTI250039"
"41289539","Challenges and implications of the use of artificial intelligence in health care, with an emphasis on nursing. Scoping review.","2025","Investigacion y educacion en enfermeria","https://pubmed.ncbi.nlm.nih.gov/41289539/","https://doi.org/10.17533/udea.iee.v43n3e15"
"41097708","Cervical Cancer Screening in the HPV-Vaccinated and Digital Era: Reassessing Strategies in Light of Artificial Intelligence and Evolving Risk.","2025","Cancers","https://pubmed.ncbi.nlm.nih.gov/41097708/","https://doi.org/10.3390/cancers17193179"
